"links";"names";"last.updates";"Vorgangstyp";"Referentenentwurf.Link";"Referentenentwurf.Date";"Regierungsentwurf.Link";"Regierungsentwurf.Date";"Gesetz.Link";"Gesetz.Date";"actors";"statement.date";"statement.links";"ministry"
NA;"Versorgungsverbesserungsgesetz (GPVG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/G/GPVG_RefE.pdf";2020-08-06;NA;NA;NA;NA;NA;NA;NA;"BMG"
NA;"Krankenhauszukunftsgesetz (KHZG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/K/KHZG_RefE.PDF";2020-08-06;NA;NA;NA;NA;NA;NA;NA;"BMG"
NA;"Verordnung zur Testpflicht von Einreisenden aus Risikogebieten";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/C/Coronavirus/Entwurf_TestpflichtVO_BMG_07.08.2020.pdf";2020-08-03;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/C/Coronavirus/Testpflicht_Risikogebiete_VO_BAnz_AT_070820.pdf";2020-08-08;NA;NA;NA;"BMG"
NA;"MTA-Reform-Gesetz";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/M/MTA-Reform-Gesetz_RefE.pdf";2020-08-04;NA;NA;NA;NA;NA;NA;NA;"BMG"
NA;"Verordnung  zur  Änderung  der  Verordnung  zum  Anspruch  auf  bestimmte Testungen für den Nachweis des Vorliegens einer Infektion mit dem Coronavirus SARS-Cov-2";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/C/Coronavirus/RefE_AEndVO_TestVO_mit_Begruendung.pdf";2020-07-31;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/C/Coronavirus/AEndVO-TestVO_BAnz_AT.pdf";2020-08-01;NA;NA;NA;"BMG"
NA;"Zweite Verordnung zur Änderung der Pflegepersonaluntergrenzen-Verordnung";NA;"Verordnung";NA;NA;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/P/2._VO._Pflegepersonaluntergrenzen.pdf";2020-07-17;NA;NA;NA;"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/20-vo-btmg.html";"Zwanzigste Verordnung zur Änderung von Anlagen des Betäubungsmittelgesetzes";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/B/2020-03-04_RefE_20-BtMAEndV.pdf";2020-03-04;NA;2020-05-20;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/B/20._VO._BtMG.pdf";2020-07-17;"DG-Sucht e. V.";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/20._VO._BtMG/DG_Sucht.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/20-vo-btmg.html";"Zwanzigste Verordnung zur Änderung von Anlagen des Betäubungsmittelgesetzes";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/B/2020-03-04_RefE_20-BtMAEndV.pdf";2020-03-04;NA;2020-05-20;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/B/20._VO._BtMG.pdf";2020-07-17;"Deutsche Schmerzgesellschaft e. V.";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/20._VO._BtMG/Dt._Schmerzgesellschaft.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/npsgaendv.html";"Verordnung zur Änderung der Anlage des Neue-psychoaktive-Stoffe-Gesetzes";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/N/2020-03-04_RefE_NpSGAEndV.pdf";2020-03-04;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/N/BGBl_NpSGAEndV.pdf";2020-07-09;"DG-Sucht e. V.";NA;"https://www.bundesgesundheitsministerium.dehttps://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/20._VO._BtMG/DG_Sucht.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/npsgaendv.html";"Verordnung zur Änderung der Anlage des Neue-psychoaktive-Stoffe-Gesetzes";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/N/2020-03-04_RefE_NpSGAEndV.pdf";2020-03-04;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/N/BGBl_NpSGAEndV.pdf";2020-07-09;"Deutsche Schmerzgesellschaft e. V.";NA;"https://www.bundesgesundheitsministerium.dehttps://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/20._VO._BtMG/Dt._Schmerzgesellschaft.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"ABDA";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/ABDA.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"ADKA";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/ADKA.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"BÄK und AkdÄ";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/BAEK_und_AkdAE.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"BPI";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/BPI.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"BVVA";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/BVVA.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DGAI";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DGAI.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DGfN e. V.";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DGfN_e._V.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DGIIN";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DGIIN.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DGIM";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DGIM.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DGOU und DGOOC und DGU";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DGOU_und_DGOOC_und_DGU.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DGP";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DGP.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DIVI";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DIVI.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DKG";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DKG.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"DZSKJ";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/DZSKJ.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"Pro Generika";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/Pro_Generika.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/itsabv.html";"ITS-Arzneimittelbevorratungsverordnung (ITSABV)";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/2020-07-02_ITS-Verordnungsentwurf.pdf";2020-07-02;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/I/ITSABV_BAnz_AT_08.07.2020_V1.pdf";2020-07-09;"vfa";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/ITSABV/vfa.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"ABDA";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/ABDA_-_Stellungnahme.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"ADEXA";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/ADEXA.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"BÄK";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/BAEK.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"BDK";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/BDK.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"BPhD";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/BPhD_-_121.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"BVMD";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/BVMD_Stellungnahme.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"BZÄK";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/BZAEK.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"DGFKO";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/DGFKO.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/eilvo-aerzte-zahnaerzte-apotheker.html";"VO über von den Approbationsordnungen für Ärzte, Zahnärzte und Apotheker abweichende Vorschriften bei Vorliegen einer epidemischen Lage von nationaler Tragweite";NA;"Verordnung";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/Referentenentwurf_VO_Abweichung_von_ApprO_fuer_AErzte__Zahnaerzte_und_Apotheker.pdf";2020-06-11;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/A/BAnz_VO_AErzte_Zahnaerzte_Apotheker.pdf";2020-07-04;"DHM";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/EilVO_AErzte_Zahnaerzte_Apotheker/DHM.pdf";"BMG"
